Kategori1,Kategori2,Kategori3,Harga,HargaAtas,OmsetMinimum,JumlahTerjual,JumlahReview,JumlahRating,ValidOrder,KotaPengiriman,PenjualanSebelumnya,KenaikanPenjualan,PersentaseKenaikanPenjualan,ReviewSebelumnya,KenaikanReviewPenjualan,PersentaseKenaikanReview,ExtractionTimestamp
Gaming & Konsol,Gaming & Konsol Lainnya,,499.0,499.0,2604780,5220,217,4.85714285714286,0.0416,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,7320.0,7320.0,22509000,3075,17,4.70588235294118,0.0055000000000000005,KOTA BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,99.0,99.0,1995246,20154,9,5.0,0.0004,KAB. ASAHAN,11284.0,887.0,78.668769939738,9.0,,,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,3400.0,3500.0,43309200,12738,34,4.97058823529412,0.0027,KAB. BANJAR,683.0,5935.0,87.24923122152,23.0,11.0,47.8260869565217,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,1850.0,1850.0,275169000,148740,15351,4.68121986185325,0.1032,KOTA JAKARTA TIMUR,14958.0,7782.0,5.5279342782957,14595.0,756.0,5.17985611510791,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,1116.0,6999.0,28865340,25865,6075,4.76543209876543,0.2349,KAB. TANGERANG,2135.0,573.0,28.45799113484,4715.0,136.0,28.8441145281018,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,599.0,599.0,12606554,21046,1764,4.74758933635848,0.08380000000000001,KOTA JAKARTA UTARA,1682.0,4964.0,3.86687619937,1525.0,239.0,15.672131147541,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,875.0,1041.0,19882625,22723,1639,4.85531135531136,0.0721,KAB. MALANG,,,,,,0.0,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,11200.0,11200.0,835766400,74622,16748,4.47301739078468,0.22440000000000002,KOTA TANGERANG,69844.0,4778.0,6.8495985338755,15524.0,1224.0,7.88456583354805,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,10000.0,10000.0,192130000,19213,6408,4.88151732750546,0.3335,KOTA DENPASAR,1486.0,447.0,29.7649615129,4873.0,1535.0,31.5001026061974,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,4999.0,4999.0,125014992,25008,4112,4.8392118705911,0.16440000000000002,KOTA BANDUNG,21752.0,3256.0,14.9687385684,3611.0,51.0,13.8742730545555,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,9999.0,29640.0,99150084,9916,3290,4.77433090024331,0.3318,KOTA JAKARTA UTARA,5522.0,4394.0,79.5726186164433,1838.0,1452.0,78.9989118607182,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,8054.0,23156.0,231198124,28706,8644,4.61523324458849,0.3011,Luar Negeri,24232.0,4474.0,18.4631891713437,7353.0,1291.0,17.5574595403237,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,100000.0,100000.0,902200000,9022,195,4.88659793814433,0.0216,KOTA PALEMBANG,5555.0,3467.0,62.4122412241224,11.0,94.0,93.0693069306931,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,258.0,1800.0,13012230,50435,4275,4.74659464537342,0.0848,KOTA BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,99.0,99.0,1398771,14129,2171,4.93494228751312,0.1537,KOTA YOGYAKARTA,12321.0,188.0,14.674133593525,1838.0,333.0,18.1175190424374,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,1110.0,1890.0,40703700,36670,5548,4.70247337064452,0.15130000000000002,KAB. LAMONGAN,32724.0,3946.0,12.5842865287,552.0,496.0,9.81789390340459,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,1400.0,6999.0,107588600,76849,8231,4.76337548638132,0.10710000000000001,KAB. TANGERANG,7388.0,3761.0,5.14585157618214,7639.0,592.0,7.74970545882969,2025-05-01 18:50:43.387102
Aksesoris Fashion,Gelang Tangan & Bangle,,555.0,800.0,2853810,5142,280,4.78928571428571,0.0545,KAB. JEMBER,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Grooming Hewan,Perawatan Kuku,4688.0,4688.0,125582144,26788,1293,4.89172467130704,0.0483,KOTA JAKARTA BARAT,176.0,9728.0,57.22274325986,86.0,433.0,50.3488372093023,2025-05-01 18:50:43.387102
Hewan Peliharaan,Grooming Hewan,Perawatan Rambut,300.0,300.0,24232200,80774,239,4.82426778242678,0.003,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Grooming Hewan,Grooming Hewan Lainnya,300.0,300.0,10619100,35397,129,4.81395348837209,0.0036,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Grooming Hewan,Grooming Hewan Lainnya,9900.0,9900.0,281981700,28483,6636,4.85237735849057,0.233,KAB. SEMARANG,2475.0,448.0,18.394496365524,5883.0,753.0,12.7995920448751,2025-05-01 18:50:43.387102
Hewan Peliharaan,Grooming Hewan,Perawatan Rambut,2850.0,9980.0,13520400,4744,773,4.91720569210867,0.1629,KOTA JAKARTA PUSAT,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Grooming Hewan,Perawatan Rambut,320.0,320.0,21542080,67319,188,4.91489361702128,0.0028000000000000004,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,59900.0,59900.0,1468748000,24520,11143,4.8157091561939,0.45439999999999997,KAB. BOGOR,2894.0,3626.0,17.3542643821193,9649.0,1494.0,15.4834697896155,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,24500.0,28900.0,662333000,27034,12290,4.81749328121182,0.4546,KAB. JOMBANG,,,,,,0.0,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,205000.0,205000.0,1054725000,5145,1933,4.8892912571133,0.3757,KOTA JAKARTA PUSAT,3162.0,1983.0,62.7134724857685,1111.0,822.0,73.987398739874,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,31900.0,31900.0,966187200,30288,11731,4.66561487293195,0.3873,KAB. BOGOR,28275.0,213.0,7.11936339522546,1159.0,672.0,6.0764987792748,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,39900.0,39900.0,556924200,13958,4969,4.74133064516129,0.35600000000000004,KAB. BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,32000.0,32000.0,310272000,9696,4099,4.64957264957265,0.4228,KAB. BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,89900.0,89900.0,2812251800,31282,14310,4.63498497449158,0.4575,KOTA TANGERANG,29761.0,1521.0,5.1171536574712,13536.0,774.0,5.71808510638298,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,149000.0,149000.0,2420058000,16242,8369,4.87749492052109,0.5153,KOTA TANGERANG SELATAN,,,,,,0.0,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,84900.0,84900.0,1690528800,19912,9088,4.69581497797357,0.45640000000000003,KOTA TANGERANG,18549.0,1363.0,7.34815191385,8452.0,636.0,7.52484619025083,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,33000.0,33000.0,369864000,11208,4717,4.54657330787184,0.42090000000000005,KAB. BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,29500.0,29500.0,190747000,6466,2370,4.55438002539145,0.3665,KAB. BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,84000.0,84000.0,4951716000,58949,30729,4.69159365534313,0.5213,KOTA BOGOR,57628.0,1321.0,2.2922884788221,381.0,648.0,2.1541837039992,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,125000.0,125000.0,2187375000,17499,8665,4.91492554542306,0.49520000000000003,KOTA DEPOK,,,,,,0.0,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,58400.0,58400.0,370431200,6343,3206,4.87180286961946,0.5054,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,159000.0,159000.0,2390565000,15035,8052,4.90398708235002,0.5356000000000001,KOTA TANGERANG SELATAN,13891.0,1144.0,8.23554819667411,7415.0,637.0,8.59069453809845,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,169250.0,169750.0,3364859250,19881,11057,4.87817672062946,0.5562,KOTA BOGOR,18759.0,1122.0,5.981129585213,1441.0,616.0,5.89981802509338,2025-05-01 18:50:43.387102
Sepatu Wanita,Heels,,48000.0,48000.0,792288000,16506,6644,4.68469418499548,0.4025,KAB. BOGOR,15414.0,192.0,7.844686648514,621.0,434.0,6.98872785829308,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,99.0,99.0,4381839,44261,7607,4.80384250474383,0.17190000000000003,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,14707.0,57999.0,1222813515,83145,36086,4.33119489034592,0.434,KAB. SIDOARJO,77982.0,5163.0,6.627586366845,33916.0,217.0,6.39816016039627,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,55000.0,67000.0,4067910000,73962,32283,4.48041359490191,0.4365,KAB. TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,66478.0,87840.0,2266367976,34092,15591,4.6715258155664,0.4573,KAB. TANGERANG,29436.0,4656.0,15.81736649122,1371.0,1881.0,13.7199124726477,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,10000.0,12888.0,1379030000,137903,48044,4.80189622838091,0.34840000000000004,KOTA DEPOK,133133.0,477.0,3.5828832821314,4727.0,117.0,2.1625874497629,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,54600.0,66360.0,990826200,18147,9050,4.56277728482697,0.4987,KOTA MALANG,,,,,,0.0,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,56000.0,64500.0,571928000,10213,4514,4.55456965394854,0.442,KAB. BOGOR,4794.0,5419.0,113.37129745515,2124.0,239.0,112.523540489642,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,59900.0,59900.0,3699184400,61756,28653,4.56102139113189,0.46399999999999997,KOTA MALANG,53938.0,7818.0,14.494419518767,2569.0,3584.0,14.2965415453349,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,42999.0,43999.0,1352017557,31443,14191,4.51074733096085,0.45130000000000003,KAB. MOJOKERTO,274.0,4439.0,16.438354362317,12224.0,1967.0,16.0912958115183,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,57850.0,57850.0,4299354150,74319,32019,4.25200333354702,0.43079999999999996,KAB. SIDOARJO,7298.0,421.0,5.71993513328971,3112.0,197.0,6.33302337938363,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,59000.0,86500.0,1836198000,31122,13677,4.62824734723747,0.4395,KAB. TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,680.0,680.0,468386040,688803,6167,4.7503700049334,0.009000000000000001,KAB. TANGERANG,686136.0,2667.0,0.38869845452971,64.0,127.0,2.10264900662252,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,53940.0,57660.0,4101435780,76037,32634,4.22278314310799,0.4292,KAB. SIDOARJO,73482.0,2555.0,3.4774199667946,31518.0,1116.0,3.54083380925186,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,680.0,680.0,1640679520,2412764,19062,4.7475857653524,0.0079,KAB. TANGERANG,247311.0,5453.0,0.22651831956,18862.0,2.0,1.06033294454459,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,57850.0,57850.0,3437909800,59428,28241,4.27212619928851,0.4752,KAB. SIDOARJO,,,,,,0.0,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,52000.0,57000.0,197236000,3793,1636,4.23583743842364,0.4313,KAB. SIDOARJO,,,,,,0.0,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,100.0,100.0,1318500,13185,39,4.82051282051282,0.003,KOTA SURABAYA,1145.0,34.0,29.96552464268,3.0,9.0,30.0,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,57000.0,67000.0,438672000,7696,3273,4.46175286466398,0.4253,KAB. TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Sepeda Motor,Helm & Aksesoris Pengendara Motor,,40999.0,42300.0,1119600692,27308,8408,4.30501787695722,0.3079,KAB. SIDOARJO,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,230.0,230.0,7141500,31050,78,4.8974358974359,0.0025,KOTA TANGERANG SELATAN,2715.0,3945.0,14.554512379635,66.0,12.0,18.1818181818182,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,190.0,190.0,18099780,95262,173,4.69411764705882,0.0018,KAB. BEKASI,8489.0,11173.0,13.2871124641749,159.0,14.0,8.80503144654088,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,599.0,699.0,10339339,17261,376,4.56266666666667,0.0218,KAB. TULUNGAGUNG,666.0,161.0,159.174174174174,141.0,235.0,166.666666666667,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,4100.0,4500.0,785666600,191626,1025,4.81102362204724,0.0053,KOTA KEDIRI,182692.0,8934.0,4.89197798667,985.0,4.0,4.06091370558376,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,450.0,450.0,7682850,17073,17,4.82352941176471,0.001,KOTA DEPOK,7465.0,968.0,128.773736772,17.0,,,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,135.0,135.0,4583520,33952,61,4.68852459016394,0.0018,KAB. BEKASI,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,400.0,400.0,5234800,13087,74,4.87837837837838,0.005699999999999999,KOTA JAKARTA TIMUR,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,330.0,330.0,3453780,10466,26,4.96153846153846,0.0025,KOTA TANGERANG SELATAN,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,170.0,185.0,2766070,16271,21,4.9047619047619,0.0013,KOTA BLITAR,1831.0,544.0,5.22622566767,17.0,4.0,23.5294117647059,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,430.0,430.0,2102700,4890,11,4.72727272727273,0.0022,KAB. BEKASI,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,100.0,100.0,44700,447,2,5.0,0.0045000000000000005,KAB. BEKASI,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,450.0,450.0,59526900,132282,478,4.84810126582278,0.0036,KOTA TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,500.0,500.0,4128500,8257,59,4.96610169491525,0.0070999999999999995,KOTA TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,1500.0,1500.0,20445000,13630,371,4.71428571428571,0.027200000000000002,KAB. BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,350.0,350.0,42691600,121976,393,4.85714285714286,0.0032,KOTA TANGERANG,118149.0,3827.0,3.23913257853,377.0,16.0,4.24403183023873,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,18000.0,18000.0,33858000,1881,9,5.0,0.0048,KAB. BEKASI,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,650.0,1300.0,6706700,10318,72,4.93055555555556,0.006999999999999999,KOTA JAKARTA TIMUR,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,550.0,550.0,881100,1602,1,5.0,0.0006,KOTA TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,2500.0,2500.0,41335000,16534,58,4.96551724137931,0.0034999999999999996,KOTA TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,899.0,1150.0,60010947,66753,333,4.8978978978979,0.005,KAB. KEDIRI,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,900.0,900.0,4228200,4698,141,4.74468085106383,0.03,KOTA DEPOK,,,,,,0.0,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,356.0,356.0,11371352,31942,92,4.90217391304348,0.0029,KOTA DEPOK,2957.0,2885.0,9.928767117458,89.0,3.0,3.37078651685393,2025-05-01 18:50:43.387102
Hewan Peliharaan,Hewan Peliharaan Lainnya,,350.0,350.0,1783600,5096,136,4.64705882352941,0.026699999999999998,KAB. KEDIRI,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,800.0,800.0,152854400,191068,462,4.87723214285714,0.0024,KOTA SURAKARTA (SOLO),,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,100.0,100.0,4733100,47331,36,4.91666666666667,0.0008,KAB. SIDOARJO,34756.0,12575.0,36.18833145356,32.0,4.0,12.5,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,200.0,200.0,15195800,75979,483,4.89026915113872,0.0064,KAB. BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,130.0,300.0,8110050,62385,188,4.87765957446808,0.003,KAB. LAMONGAN,5164.0,11321.0,22.17217765948,159.0,29.0,18.2389937106918,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,380.0,640.0,3971000,10450,67,4.95522388059702,0.0064,KAB. BANYUMAS,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,2900.0,2900.0,145002900,50001,2117,4.94187145557656,0.042300000000000004,KOTA SURABAYA,39577.0,1424.0,26.3385299542664,1787.0,33.0,18.4667039731393,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,12500.0,12500.0,199450000,15956,3357,2.56311548791406,0.2104,KOTA PALEMBANG,6649.0,937.0,139.97593623112,1532.0,1825.0,119.125326370757,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,2500.0,2500.0,30105000,12042,78,4.84615384615385,0.006500000000000001,KOTA TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,1000.0,1000.0,8685000,8685,4,5.0,0.0005,KAB. BANTUL,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,750.0,750.0,10249500,13666,199,4.90954773869347,0.0146,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,535.0,585.0,78515530,146758,917,4.92849284928493,0.0062,KAB. BANDUNG,139137.0,7621.0,5.4773352882419,87.0,47.0,5.40229885057471,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,220.0,220.0,9688360,44038,220,4.91818181818182,0.005,KOTA BOGOR,36572.0,7466.0,2.41452477354,184.0,36.0,19.5652173913043,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,300.0,300.0,140743800,469146,948,4.95353748680042,0.002,KAB. BANDUNG,46187.0,7339.0,1.5891922177533,938.0,1.0,1.06609808102345,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,500.0,1699.0,21713000,43426,193,4.8860103626943,0.0044,KAB. BANDUNG,3636.0,766.0,19.4334433443344,18.0,13.0,7.22222222222222,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,99.0,125.0,286902,2898,7,4.85714285714286,0.0024,KAB. JEPARA,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,1275.0,1275.0,6174825,4843,9,4.11111111111111,0.0019,KAB. SERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,350.0,1080.0,20659800,59028,97,4.93814432989691,0.0016,KOTA DEPOK,52423.0,665.0,12.5994315472216,95.0,2.0,2.10526315789474,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,485.0,485.0,26397580,54428,138,4.94202898550725,0.0025,KOTA SURABAYA,48498.0,593.0,12.227383426121,119.0,19.0,15.9663865546218,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,950.0,1690.0,8692500,9150,28,5.0,0.0031,KOTA KEDIRI,4665.0,4485.0,96.141479996785,23.0,5.0,21.7391304347826,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,1200.0,1200.0,77805600,64838,2173,4.89231477220433,0.0335,KOTA JAKARTA BARAT,58716.0,6122.0,1.42645956895,1992.0,181.0,9.0863453815261,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,1000.0,1000.0,32692000,32692,57,4.94736842105263,0.0017000000000000001,KAB. BANTUL,26592.0,61.0,22.939229843562,44.0,13.0,29.5454545454545,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,1000.0,1000.0,33973000,33973,28,4.71428571428571,0.0008,KAB. PURWOREJO,29666.0,437.0,14.51833782175,26.0,2.0,7.69230769230769,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,445.0,445.0,26671075,59935,603,4.93189368770764,0.0101,KAB. TULUNGAGUNG,54542.0,5393.0,9.88779289354992,563.0,4.0,7.10479573712256,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,420.0,650.0,245712180,585029,663,4.87311178247734,0.0011,KAB. KUDUS,579629.0,54.0,0.9316344965935,66.0,3.0,0.454545454545455,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,10000.0,13000.0,159080000,15908,559,4.82882882882883,0.0351,KAB. TULUNGAGUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,100.0,100.0,322600,3226,3,5.0,0.0009,KOTA BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,250.0,250.0,52381500,209526,2788,4.95333811916726,0.013300000000000001,KAB. BANDUNG,2425.0,5276.0,2.5831893512852,2728.0,6.0,2.19941348973607,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,250.0,250.0,29997250,119989,1609,4.96270975761342,0.0134,KAB. BANDUNG,114672.0,5317.0,4.636729444911,1559.0,5.0,3.2071840923669,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,1000.0,1000.0,52386000,52386,1327,4.92232277526395,0.0253,KOTA BEKASI,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,99.0,99.0,351648,3552,12,5.0,0.0034000000000000002,KOTA KEDIRI,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,250.0,250.0,10818500,43274,145,4.86896551724138,0.0034000000000000002,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,100.0,260.0,518500,5185,5,5.0,0.001,KAB. SLEMAN,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,2800.0,3200.0,118328000,42260,1659,4.86095931997571,0.0393,KOTA SURABAYA,3816.0,4154.0,1.91174193565,1556.0,13.0,6.61953727506427,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,200.0,380.0,1523800,7619,24,5.0,0.0032,KOTA TANGERANG SELATAN,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,750.0,750.0,20567250,27423,257,4.65758754863813,0.009399999999999999,KAB. MALANG,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,350.0,350.0,2750650,7859,9,5.0,0.0011,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,1599.0,1599.0,81660930,51070,674,4.875,0.0132,KOTA JAKARTA SELATAN,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,5900.0,5900.0,319396500,54135,2894,4.92435808466343,0.0535,KAB. SUKOHARJO,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,13000.0,14000.0,82810000,6370,248,4.72983870967742,0.038900000000000004,KAB. TULUNGAGUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,590.0,590.0,15062700,25530,127,4.92125984251968,0.005,KOTA BEKASI,,,,,,0.0,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,986.0,986.0,38650214,39199,3669,4.63747954173486,0.09359999999999999,KOTA BANDUNG,3553.0,3669.0,1.3264846685,3361.0,38.0,9.16393930377864,2025-05-01 18:50:43.387102
Hobi & Koleksi,Hobi & Koleksi Lainnya,,2800.0,2800.0,67384800,24066,1387,4.94953136265321,0.0576,KOTA SURABAYA,,,,,,0.0,2025-05-01 18:50:43.387102
